"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x5f76b3b225121f8885f4b6fe1b6a92addae263a74905d81c211269b4f21885ee","16114271","1670191067","2022-12-04 21:57:47","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xaadd396a495f6ba70322a7e414cbf792e7003274","2,748.894597222222222222","$90.44","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x04e9569350025d9e710202b8e6b48e0b25ad3bf683db34388c2fd5641195acfb","16212223","1671374303","2022-12-18 14:38:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","2,392.278036458333333334","$78.56","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xa836e9e103fa8bb59a21b827279b2d37ab11830c9522f2d18d2deacaa832b4c1","16212839","1671381695","2022-12-18 16:41:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","19,573.888888888888888889","$642.82","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xddb2f269ccea2235125551fb6f07f3b804b891c87b220f859ffd200b31b8d434","16263225","1671988991","2022-12-25 17:23:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","1,191.927343055555555555","$39.00","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xc8e9875669bf61f2e109ab69a286fecd21fe4f1ff8052b6abfdc8baddf841ecc","16292499","1672342067","2022-12-29 19:27:47","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","12,226.958333333333333334","$398.88","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x0b1bdbacd58374ec47e2de2b90c3aa44d4613a9f1b0674c05eb4797e138654ed","16314212","1672603751","2023-01-01 20:09:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","1,192.066956597222222223","$38.83","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xa7e2f3c38df862adeed39abcee2b942053b647d76e48282665bde334b5af21e7","16354586","1673090675","2023-01-07 11:24:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","9,530.888888888888888888","$309.88","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xd5f0de33dfc8ce8e808977a4e08bc423831db198870a88adca5ee7a48c823a0d","16390464","1673523383","2023-01-12 11:36:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xaadd396a495f6ba70322a7e414cbf792e7003274","1,606.762552777777777778","N/A","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x6c71c9e6ff073148707afc589517ebc8b75d3fa218f5fe05ac5e284c7f8e979a","16413535","1673801807","2023-01-15 16:56:47","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","2,323.122795486111111111","$72.75","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x3048169337c62d2e065afa5703dc7e309e6cc7ec371da4958313e1bca085239d","16439851","1674119207","2023-01-19 09:06:47","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","13,094.736111111111111112","$407.98","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x687eddeb629557adbd8c23b06227a171c306bec3b2609688027b4ed0824f1087","16442141","1674146855","2023-01-19 16:47:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x3962d3204b8aeccb133469568183cac310d4dc44","21,647.681857638888888889","$674.45","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xd4585d903beae6148a307cb88717b879d88d7ea74283e5111a867f1311f829d0","16442229","1674147911","2023-01-19 17:05:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xf37fd9185bb5657d7e57ddea268fe56c2458f675","17,502.975","$545.32","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x7ef28f310f2c4a4995e6aa08b0682a9411b9eb09f29a995e24730b1e9a3b4fb9","16460931","1674373451","2023-01-22 07:44:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","1,108.4617140625","$34.65","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x95d11a2c1323ff3565fd788178ae560d73e61e907a94cf5d6cdba35a7e74e3e9","16511758","1674986639","2023-01-29 10:03:59","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","1,189.018727604166666666","$36.33","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x89c4e54eb43c110840eee28490033bb72837276e976fa8317c51d3ac77babe83","16526165","1675160363","2023-01-31 10:19:23","0x5a3e535c93558bd89287aa4ef3752fd726517673","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","5,687,500","N/A","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x5d62f48eb684c3d61cef95abf623f02b4bcb0d9806b67a1b84ff7a105426307f","16600716","1676060543","2023-02-10 20:22:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","24,716.083333333333333333","$750.94","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xac2bec868b958f1d67d55d92a2c79cf4ec18c7e3864d9c99ce33f9bc8fa41be8","16624937","1676352863","2023-02-14 05:34:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","2,649.213490972222222223","$80.31","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xb89ea9cc5c1dbb556ba22a52d971f6b4d6b46e59fc9848f39486d9eeaebdacca","16648230","1676634455","2023-02-17 11:47:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xaadd396a495f6ba70322a7e414cbf792e7003274","1,500.084022222222222222","N/A","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x963328f85c8a126c8becc7063d94906a0704be8570460c349bb9934bd32f9a12","16712202","1677411971","2023-02-26 11:46:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","17,205.680555555555555555","$524.64","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xea5973a29450478767ac4374b0c5462e45a2997da0ddf145e9bbfe9f5ac205de","16804218","1678530155","2023-03-11 10:22:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","14,236.138888888888888889","$406.68","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xca8a2870ba0e566d431bfb135014d101d0c34052b6372dea159307843cd5f7e2","16811403","1678617539","2023-03-12 10:38:59","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","4,391.381070659722222222","$128.76","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x9a2fb7001e71526f4b036eeb88cda28aa68379f224037d8a53c9e46f507ce2b8","16904190","1679743811","2023-03-25 11:30:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","2,183.928094444444444444","$67.13","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xe35b576b157256c17935a10a76ba10ce1bd1f2c4203dba871cbc932dddf76921","16932475","1680087143","2023-03-29 10:52:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","19,822.763888888888888889","$619.77","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x5e0205907150fb3ec38fed7ff4aaf40b3fce28f6140c83abefe3eb172b34b07e","17017074","1681120871","2023-04-10 10:01:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xa928ebb0467b4556a766028c50d0350586046cad","90,000","$2,655.31","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x5e0205907150fb3ec38fed7ff4aaf40b3fce28f6140c83abefe3eb172b34b07e","17017074","1681120871","2023-04-10 10:01:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x79635b386b9bd6636cd701879c32e6dd181c853f","360,000","$10,621.25","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x5e0205907150fb3ec38fed7ff4aaf40b3fce28f6140c83abefe3eb172b34b07e","17017074","1681120871","2023-04-10 10:01:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xa015048555940b3fe5989fbb75a2ef9e178e9859","180,000","$5,310.63","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x5e0205907150fb3ec38fed7ff4aaf40b3fce28f6140c83abefe3eb172b34b07e","17017074","1681120871","2023-04-10 10:01:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x407323bee2ae3d90819a3f32cfca086daedc8ab9","180,000","$5,310.63","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x5e0205907150fb3ec38fed7ff4aaf40b3fce28f6140c83abefe3eb172b34b07e","17017074","1681120871","2023-04-10 10:01:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xa928ebb0467b4556a766028c50d0350586046cad","23,960","$706.90","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x38fd080183d8234344666a3a6ef990cd7fb71c405e6597ee0fef414b788a3462","17017705","1681128551","2023-04-10 12:09:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","13,258.666666666666666667","$391.18","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x484fec42bbe84fe3d89b89fc8dc593e6dcc3fd954243b3318e447f547e586d80","17108032","1682241035","2023-04-23 09:10:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","14,163.569444444444444444","$381.48","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xaa0764a2eaa473ee7bfd80e5ee2f868d0a6d600d129411dd53ee80fedf22ed35","17249025","1683956135","2023-05-13 05:35:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","8,168.0204484375","$220.95","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xa55ca640c9f45a67c9b2e6f01c41e85ae51915a0ab58a636a567159f3483f76f","17284936","1684394699","2023-05-18 07:24:59","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","27,419.333333333333333334","$725.72","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x83830f1c1d55cba0ddd63df05114308063b85067ba23a695cf24547dcd9ccd34","17348661","1685169503","2023-05-27 06:38:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","2,352.813942013888888889","$62.24","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xa752c5aa188c7e99be294cde7f2a7802cf2c7d7ecb18123e9d338e5ad62f1bf4","17350546","1685192411","2023-05-27 13:00:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xaadd396a495f6ba70322a7e414cbf792e7003274","4,126.440358333333333333","$109.17","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x18210ec3d8271ca679d6d67a282421ad290a3552a727f13894434e3a3899d602","17352232","1685212835","2023-05-27 18:40:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","10,416.083333333333333333","$275.56","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xd34f3f7218b557875b8e659235d8b9c77770d189bf96d5f358e50ffd6e358f04","17428680","1686143147","2023-06-07 13:05:47","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","11,844.25","$309.10","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x603ff0000c49fdb5f4fa9546db35fcfda6d63e7bc9efff2eb84e821b1c627157","17445216","1686344663","2023-06-09 21:04:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xf37fd9185bb5657d7e57ddea268fe56c2458f675","29,644.883333333333333334","$778.28","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xddd38a9ecfed5344bdbdac481417de19a98bfbb2bdd9b99a4efc448840c6b77d","17471069","1686659243","2023-06-13 12:27:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","6,570.666666666666666667","$170.26","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x4619ce912324a7101577276fc302cdd1f9de59bb232f5184a8d3bdc9b68905c6","17540740","1687504703","2023-06-23 07:18:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","10,763.958333333333333333","$278.70","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xec9a86be406c2f51b330ece4fca521b60121ff91bf7408ab07e5e14296ac0d04","17636394","1688665811","2023-07-06 17:50:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","14,782.625","$377.45","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x5e0737ae2e6d4712c9b9c37a3abdffe6e4c8b1921dcb70194b4616f4698c7589","17726893","1689765563","2023-07-19 11:19:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","8,912.114087673611111111","$215.20","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xce2225094e8d8722595dedaa25ab36666b27b3b7e4bdaefea2b250142692e29c","17755899","1690116299","2023-07-23 12:44:59","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","18,466.861111111111111111","N/A","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xa470874441eaafed7762337517774e02a7f3fadea5f435b51d4f6d58a2e4d548","17834913","1691071067","2023-08-03 13:57:47","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","12,155.611111111111111111","$293.36","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x82b44e6c581b3436788b9595274191f145f447028b5541d4c2a06da5fa943b61","17862099","1691399735","2023-08-07 09:15:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","4,184.430555555555555556","$100.82","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x1943d72128d77daae0e193963da703e8b575706783cc6fff27f4414f89134dc9","17919618","1692094943","2023-08-15 10:22:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","8,851.027777777777777778","$212.46","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x84dced4aa2f4d290755bf7564131f806277c740b348ddcc1ae7df15c77179e62","17989588","1692940859","2023-08-25 05:20:59","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","10,769.763888888888888888","$241.55","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x029b48caa3c178b0b4fc85cfb434eba0f96135cf1bcd190b8b2963752447c1ca","18034066","1693478975","2023-08-31 10:49:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","6,851.013888888888888889","$152.09","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x51ac55769574fd4b3dc53bb4a763ba1a24c83074c60701dca67733eb40d80d24","18079839","1694032811","2023-09-06 20:40:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xaadd396a495f6ba70322a7e414cbf792e7003274","4,262.628055555555555556","N/A","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x864e0a280ab37b681a0881c947c048b4dff0bb86460ff6f40671ddf464107881","18118877","1694505059","2023-09-12 07:50:59","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","13,063.569444444444444445","$290.04","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x86062850ad7b686465c6ff916b1cb598e0fad78f473deff4de2a94535fe28070","18189887","1695367535","2023-09-22 07:25:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","10,980.597222222222222222","$241.86","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x8ac13ac38fb85b94d80d45c9ee6a21fdf1292fb6d392078e4b4748c3bebb73ce","18257239","1696182059","2023-10-01 17:40:59","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","10,370.097222222222222222","$228.78","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x6f5168f052734ecc9d8617920cdd85e04c6e175675067c3fefbca3d76f21d6ad","18291462","1696595327","2023-10-06 12:28:47","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","13,243.438066493055555556","$289.09","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x3e94a21ed10012f70b75af0f4c017217807d2b2640c26da1d855ea922efe6422","18356414","1697380607","2023-10-15 14:36:47","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","15,259.291666666666666667","$343.29","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x5820a9bd85c1d2f167c9a271eeb59f8c1b0ece240e75fbc53e049e4b01e33cc5","18436207","1698345263","2023-10-26 18:34:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xf37fd9185bb5657d7e57ddea268fe56c2458f675","29,168.125","$650.64","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x5f8225876e0344aec56491e4ab241e1e073a6907eab86eb34c32ed44d37e7380","18476094","1698827663","2023-11-01 08:34:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","18,423.166666666666666667","$410.31","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xed9495214bfc93cf77cf41738111c0b3126685eef4edb46a9f34d4af3617fff0","18576485","1700041535","2023-11-15 09:45:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","15,454.388888888888888888","$347.38","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x2c15dec587711bdbf3b9b4df5c8875bb9726286c4d5bcdfda73ef223b03f9f4e","18733633","1701942659","2023-12-07 09:50:59","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xaadd396a495f6ba70322a7e414cbf792e7003274","3,813.938283333333333333","$86.21","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x58e4dd9cd690604485fec58d06a59f378c427f19d056e9fe29f07ca775b80b69","18861202","1703488463","2023-12-25 07:14:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","13,366.321252083333333333","$282.78","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x52652047dd9b722d676b4bcfd49de63f26e2feb7aaa73a8bd3fc676e5a237b89","19067465","1705989743","2024-01-23 06:02:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xc150cd6e840c585b17a8f386f7ab29b3b948572f","4,538.964218663194444445","$97.86","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0xc8504b10ed76738f9e2a46dc7d996f6f11888de1104e6c667d986c2948f844e7","19133545","1706790023","2024-02-01 12:20:23","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xaadd396a495f6ba70322a7e414cbf792e7003274","1,874.020131944444444445","N/A","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x2abf862be8f9e8209f790b386f2801e5cccd59d57ab2ac09869e7e0ec8a9cf36","19819257","1715097815","2024-05-07 16:03:35","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0x0562c625e47b8f9eef9dd783ec761af8653edfce","73,686.173611111111111112","N/A","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
"0x590498defa262f42efd744a86c85139bd287a3abc1f41a1b1516afbaed121818","19925820","1716385739","2024-05-22 13:48:59","0xdc94d1901937b52d43f2ea153c29ec2deaa3898d","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","6,359,946,370.78224436","N/A","0x2feb66b99989f66f33d7f24dff3a196644e60f78","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xd926ab5ffb177b74c4bf38e199c8cd33e40bc28de70db88c973082c11bcd008b","19929838","1716434195","2024-05-23 03:16:35","0xbd965811e81d09bf0b61998985a37a0cd04a816f","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","39,593,469,349.523846477160509613","N/A","0x79d1ccfd7626c9af941819b3413e917cf1c7ffe8","ERC-20 TOKEN*","ERC-20 TOKEN*"
"0xf91abd6926fadd28485fd089dca2bf6fb785473a27fdaf70355a66feb07f5d45","19945987","1716629171","2024-05-25 09:26:11","0xeaab5ec0f9dc67d9e2810c02117abb33537a68d8","0xf37fd9185bb5657d7e57ddea268fe56c2458f675","18,190.24375","N/A","0x0275e1001e293c46cfe158b3702aade0b99f88a5","Oiler","OIL"
